"region_iso";"country";"continent";"income";"number_of_scholars";"Kendall_internal_continent_in";"Kendall_internal_continent_out";"Kendall_internal_vs_international_continent_in";"Kendall_internal_vs_international_continent_out";"Kendall_internal_vs_international_income_in";"Kendall_internal_vs_international_income_out";"Kendall_international_continent_in";"Kendall_international_continent_out";"SE_Kendall_internal_continent_in.x";"SE_Kendall_internal_continent_in.y";"SE_Kendall_internal_continent_out";"SE_Kendall_internal_income_in";"SE_Kendall_international_continent_in";"SE_Kendall_international_continent_out.x";"SE_Kendall_international_continent_out.y";"SE_Kendall_international_income_out"
"539";"JP.47";"JP";"Asia";"High";825.3;-0.0210526306182146;-0.115789465606213;0.126315772533417;-0.0315789431333542;0.126315772533417;-0.0315789431333542;0.673684179782867;0.48421049118042;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"540";"KE.05";"KE";"Africa";"Lower-middle";1551.4;0.578947305679321;0.631578922271729;-0.0631578862667084;-0.115789465606213;-0.0631578862667084;-0.115789465606213;-0.0947368368506432;-0.157894730567932;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"541";"KE.20";"KE";"Africa";"Lower-middle";22.1;-0.666666746139526;NA;NA;NA;NA;NA;-0.562199592590332;NA;0.0441595511262652;NA;NA;NA;0.0452991478773081;NA;NA;NA
"542";"KE.23";"KE";"Africa";"Lower-middle";10.3;-0.506048083305359;NA;NA;NA;NA;NA;0.214834466576576;NA;0.0641975366853727;NA;NA;NA;0.0662868037987016;NA;NA;NA
"543";"KE.26";"KE";"Africa";"Lower-middle";52.9;-0.199414357542992;0.330623269081116;0.361545890569687;-0.0614063441753387;0.361545890569687;-0.0614063441753387;0.28164204955101;0.709834218025208;0.028070180226602;0.0325694823409205;0.0295646568293547;0.0325694823409205;0.0295646568293547;0.0307392452910092;0.0297041624171292;0.0297041624171292
"544";"KE.37";"KE";"Africa";"Lower-middle";29.8;0.464439332485199;NA;NA;NA;NA;NA;-0.128358766436577;NA;0.0315076293078999;NA;NA;NA;0.0269832175817817;NA;NA;NA
"545";"KE.39";"KE";"Africa";"Lower-middle";78.5;0.0319167003035545;0.21147608757019;0.222321018576622;-0.24064514040947;0.222321018576622;-0.24064514040947;-0.507943630218506;-0.0842105224728584;0.0267496683807168;0.0274135019432682;0.0274135019432682;0.0274135019432682;0.026539752024359;0.0263157852468733;0.0269782484457608;0.0269782484457608
"546";"KE.44";"KE";"Africa";"Lower-middle";16.2;-0.866666615009308;NA;NA;NA;NA;NA;-0.73333328962326;NA;0.125925912739319;NA;NA;NA;0.125925912739319;NA;NA;NA
"547";"KE.52";"KE";"Africa";"Lower-middle";106.6;0.08971007168293;0.344838500022888;-0.0638306885957718;0.179894164204597;-0.0638306885957718;0.179894164204597;0.110818326473236;-0.311346709728241;0.0264271780814859;0.0267478446989093;0.0266347675802394;0.0267478446989093;0.0264271780814859;0.0264271780814859;0.0265391533257835;0.0265391533257835
"548";"KR.01";"KR";"Asia";"High";379.4;-0.378947347402573;-0.115789465606213;-0.0748759433627129;0.0210526306182146;-0.0748759433627129;0.0210526306182146;-0.368421018123627;0.310200333595276;0.0263157852468733;0.0269260093453922;0.0263157852468733;0.0269260093453922;0.0263157852468733;0.0269260093453922;0.0263157852468733;0.0263157852468733
"549";"KR.03";"KR";"Asia";"High";2433.3;-0.336842089891434;-0.294736832380295;0.231578931212425;0.305263131856918;0.231578931212425;0.305263131856918;-0.547368347644806;-0.199999988079071;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"550";"KR.05";"KR";"Asia";"High";1322.1;-0.48421049118042;-0.46315786242485;0.473684161901474;0.46315786242485;0.473684161901474;0.46315786242485;-0.768420994281769;-0.399999976158142;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"551";"KR.06";"KR";"Asia";"High";658.1;-0.347368389368057;0.0631578862667084;0.368421018123627;0.221052616834641;0.368421018123627;0.221052616834641;-0.515789449214935;-0.189473673701286;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"552";"KR.10";"KR";"Asia";"High";1732.6;-0.442105233669281;-0.126315772533417;0.199999988079071;0.294736832380295;0.199999988079071;0.294736832380295;-0.705263078212738;0;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"553";"KR.11";"KR";"Asia";"High";29217.2;-0.336842089891434;-0.326315760612488;0.273684173822403;0.357894718647003;0.273684173822403;0.357894718647003;-0.873684167861938;-0.715789437294006;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"554";"KR.12";"KR";"Asia";"High";1392.6;0.347368389368057;0.24210524559021;0.0526315756142139;-0.0631578862667084;0.0526315756142139;-0.0631578862667084;-0.315789461135864;-0.0105263153091073;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"555";"KR.13";"KR";"Asia";"High";4199;-0.284210503101349;0.199999988079071;-0.178947359323502;0.305263131856918;-0.178947359323502;0.305263131856918;-0.62105256319046;-0.389473646879196;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"556";"KR.14";"KR";"Asia";"High";820.6;-0.263157874345779;-0.231578931212425;0.452631533145905;0.368421018123627;0.452631533145905;0.368421018123627;-0.536842048168182;-0.189473673701286;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"557";"KR.15";"KR";"Asia";"High";3074.3;-0.136842086911201;-0.389473646879196;0.189473673701286;0.347368389368057;0.189473673701286;0.347368389368057;-0.199999988079071;-0.105263151228428;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"558";"KR.16";"KR";"Asia";"High";336;-0.157894730567932;0.0736842080950737;-0.0263853147625923;-0.105263151228428;-0.0263853147625923;-0.105263151228428;-0.252631545066833;-0.0158311892300844;0.0263157852468733;0.0264271780814859;0.0263157852468733;0.0264271780814859;0.0263157852468733;0.0264271780814859;0.0263157852468733;0.0263157852468733
"559";"KR.17";"KR";"Asia";"High";1448.5;-0.46315786242485;-0.421052604913712;-0.0526315756142139;0.452631533145905;-0.0526315756142139;0.452631533145905;-0.694736778736115;-0.0631578862667084;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"560";"KR.18";"KR";"Asia";"High";2655.9;-0.357894718647003;-0.0736842080950737;0.505263090133667;0.147368416190147;0.505263090133667;0.147368416190147;-0.642105221748352;0.147368416190147;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"561";"KR.19";"KR";"Asia";"High";9449.8;-0.263157874345779;-0.46315786242485;0.578947305679321;0;0.578947305679321;0;-0.189473673701286;-0.273684173822403;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"562";"KR.20";"KR";"Asia";"High";2084.4;-0.126315772533417;0.0526315756142139;-0.0210526306182146;0.221052616834641;-0.0210526306182146;0.221052616834641;-0.821052551269531;-0.189473673701286;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"563";"KR.21";"KR";"Asia";"High";1898.4;-0.347368389368057;-0.0947368368506432;0.126315772533417;-0.147368416190147;0.126315772533417;-0.147368416190147;0.126315772533417;0.378947347402573;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"564";"KR.22";"KR";"Asia";"High";52.2;0.158732369542122;0.112620368599892;0.259948045015335;-0.293547630310059;0.259948045015335;-0.293547630310059;-0.108147613704205;0.0719553902745247;0.026539752024359;0.0324159185832563;0.0270443840755703;0.0324159185832563;0.0272904481217912;0.0315076293078999;0.0275247825253458;0.0275247825253458
"565";"KW.02";"KW";"Asia";NA;916.4;0.0548408478498459;NA;NA;NA;NA;NA;-0.252631545066833;NA;0.0320175415965489;NA;NA;NA;0.0263157852468733;NA;NA;NA
"566";"KW.05";"KW";"Asia";NA;16.2;0;NA;NA;NA;NA;NA;0.243521213531494;NA;0.0353313844842704;NA;NA;NA;0.0314056756743468;NA;NA;NA
"567";"KZ.02";"KZ";"Asia";"Upper-middle";391.8;0.257751971483231;0.436579316854477;0.134332090616226;0.384900152683258;0.134332090616226;0.384900152683258;0.00527706323191524;-0.189473673701286;0.0277192942465781;0.0283416863130612;0.0283416863130612;0.0283416863130612;0.0264271780814859;0.0263157852468733;0.0278381115872468;0.0278381115872468
"568";"KZ.05";"KZ";"Asia";"Upper-middle";258.1;0.203234702348709;0.351576924324036;0.44203108549118;-0.128358766436577;0.44203108549118;-0.128358766436577;-0.199999988079071;0.121372453868389;0.0269260093453922;0.028326513008616;0.0282051261834571;0.028326513008616;0.0263157852468733;0.0264271780814859;0.0269260093453922;0.0269260093453922
"569";"KZ.12";"KZ";"Asia";"Upper-middle";47.4;0.219363391399384;NA;NA;NA;NA;NA;0.0683985501527786;NA;0.0320175415965489;NA;NA;NA;0.0287416050417601;NA;NA;NA
"570";"KZ.15";"KZ";"Asia";"Upper-middle";48.2;-0.0175953842699528;0.495740383863449;-0.194731026887894;0.144620314240456;-0.194731026887894;0.144620314240456;-0.33525761961937;0.0274204239249229;0.029480563907354;0.0411979766416336;0.0335397334910847;0.0411979766416336;0.0272904481217912;0.0320175415965489;0.0306017407229824;0.0306017407229824
"571";"KZ.1537272";"KZ";"Asia";"Upper-middle";76.2;0.692618429660797;NA;NA;NA;NA;NA;0.0721479058265686;NA;0.0482850486704339;NA;NA;NA;0.0441488277365791;NA;NA;NA
"572";"LB.04";"LB";"Asia";"Lower-middle";1239.8;0.257751971483231;0.148070275783539;0.148070275783539;-0.0383885912597179;0.148070275783539;-0.0383885912597179;-0.105263151228428;0.0947368368506432;0.0277192942465781;0.0277192942465781;0.0277192942465781;0.0277192942465781;0.0263157852468733;0.0263157852468733;0.0277192942465781;0.0277192942465781
"573";"LB.09";"LB";"Asia";"Lower-middle";49.4;-0.140591904520988;0.18239614367485;-0.0593913868069649;-0.0757033303380013;-0.0593913868069649;-0.0757033303380013;-0.210526302456856;-0.0712931007146835;0.0272904481217912;0.030306833660357;0.0287416050417601;0.030306833660357;0.0263157852468733;0.0277192942465781;0.0272904481217912;0.0272904481217912
"574";"LK.29";"LK";"Asia";"Lower-middle";189.6;-0.0534828193485737;0.126133948564529;0.246783807873726;0.192538142204285;0.246783807873726;0.192538142204285;-0.0631578862667084;-0.157894730567932;0.0269260093453922;0.0277192942465781;0.0277192942465781;0.0277192942465781;0.0263157852468733;0.0263157852468733;0.0269260093453922;0.0269260093453922
"575";"LK.32";"LK";"Asia";"Lower-middle";17.5;0.259673535823822;NA;NA;NA;NA;NA;0.240470245480537;NA;0.0335397334910847;NA;NA;NA;0.029480563907354;NA;NA;NA
"576";"LK.34";"LK";"Asia";"Lower-middle";50.1;-0.158137395977974;-0.13199570775032;-0.21796216070652;-0.104156903922558;-0.21796216070652;-0.104156903922558;0.158732369542122;-0.0962690711021423;0.0276439690818123;0.0285030032421725;0.0278483553418171;0.0285030032421725;0.026539752024359;0.0269260093453922;0.0278820646530492;0.0278820646530492
"577";"LK.36";"LK";"Asia";"Lower-middle";435.2;-0.347368389368057;-0.0474935695528984;-0.08971007168293;0.210526302456856;-0.08971007168293;0.210526302456856;-0.252631545066833;-0.0105263153091073;0.0263157852468733;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"578";"LK.38";"LK";"Asia";"Lower-middle";22.1;0.222150042653084;NA;NA;NA;NA;NA;0.268918484449387;NA;0.0293233045963022;NA;NA;NA;0.0293233045963022;NA;NA;NA
"579";"LT.57";"LT";"Europe";"High";728;-0.105263151228428;0.291786432266235;-0.313007265329361;0.105263151228428;-0.313007265329361;0.105263151228428;-0.536842048168182;-0.557894706726074;0.0263157852468733;0.0266347675802394;0.0266347675802394;0.0266347675802394;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"580";"LT.58";"LT";"Europe";"High";56.5;0.32998925447464;0.620549440383911;0.400626480579376;0.556662440299988;0.400626480579376;0.556662440299988;0.438701212406158;0.342691600322723;0.0278483553418171;0.0375081757134672;0.0299455510612892;0.0375081757134672;0.0307933996026356;0.0327662589638875;0.0326519262648288;0.0326519262648288
"581";"LT.65";"LT";"Europe";"High";1471.7;0.511875152587891;0.459104478359222;-0.343009114265442;-0.364117354154587;-0.343009114265442;-0.364117354154587;-0.684210479259491;-0.62105256319046;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0264271780814859;0.0263157852468733;0.0263157852468733;0.0264271780814859;0.0264271780814859
"582";"LU.ES";"LU";"Europe";"High";135.7;-0.291998565196991;0.126519799232483;0.125552952289581;0.146385014057159;0.125552952289581;0.146385014057159;-0.332454979419708;0.411306351423264;0.0272904481217912;0.0315910421923612;0.0299455510612892;0.0315910421923612;0.0264271780814859;0.0277192942465781;0.0274069935852405;0.0274069935852405
"583";"LU.LU";"LU";"Europe";"High";358.6;0.0493567623198032;0.126519799232483;-0.0301237609237432;0.312592804431915;-0.0301237609237432;0.312592804431915;-0.126315772533417;-0.0210526306182146;0.0277192942465781;0.0299455510612892;0.0299455510612892;0.0299455510612892;0.0263157852468733;0.0263157852468733;0.0277192942465781;0.0277192942465781
"584";"LV.25";"LV";"Europe";"High";886.3;0.443017870187759;0.269778490066528;-0.298943728208542;-0.0781796276569366;-0.298943728208542;-0.0781796276569366;-0.0947368368506432;-0.473684161901474;0.0312959790095804;0.0327662589638875;0.0327662589638875;0.0327662589638875;0.0263157852468733;0.0263157852468733;0.0312959790095804;0.0312959790095804
"585";"MA.01";"MA";"Africa";"Lower-middle";71.5;0.274991065263748;0.341992765665054;0.212014362215996;-0.137858793139458;0.212014362215996;-0.137858793139458;-0.205805465579033;-0.0105821583420038;0.0278483553418171;0.0289913770350376;0.0287416050417601;0.0289913770350376;0.0264271780814859;0.026539752024359;0.0279678574559086;0.0279678574559086
"586";"MA.02";"MA";"Africa";"Lower-middle";9.9;0.212026044726372;NA;NA;NA;NA;NA;0.314485430717468;NA;0.0482850486704339;NA;NA;NA;0.0430063741286949;NA;NA;NA
"587";"MA.03";"MA";"Africa";"Lower-middle";177.8;0.354258298873901;0.642311215400696;0.528956949710846;-0.076059490442276;0.528956949710846;-0.076059490442276;-0.166190400719643;0.581936180591583;0.0321173325046833;0.0381074422173669;0.0344798681817143;0.0381074422173669;0.0285821668035275;0.0307392452910092;0.0328806541051696;0.0328806541051696
"588";"MA.04";"MA";"Africa";"Lower-middle";408.8;0.610526263713837;0.452631533145905;-0.231578931212425;-0.24210524559021;-0.231578931212425;-0.24210524559021;-0.399999976158142;-0.58947366476059;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"589";"MA.05";"MA";"Africa";"Lower-middle";54.8;0.213879302144051;0.562118709087372;-0.285605072975159;-0.0879771783947945;-0.285605072975159;-0.0879771783947945;-0.427442103624344;-0.171145021915436;0.0277192942465781;0.0327930318054037;0.0320175415965489;0.0327930318054037;0.0264271780814859;0.0269260093453922;0.0278381115872468;0.0278381115872468
"590";"MA.06";"MA";"Africa";"Lower-middle";463.1;0.395779728889465;0.117027893662453;0.234055787324905;0.0686018243432045;0.234055787324905;0.0686018243432045;0.0105263153091073;0.0526315756142139;0.0264271780814859;0.0267496683807168;0.0267496683807168;0.0267496683807168;0.0263157852468733;0.0263157852468733;0.0264271780814859;0.0264271780814859
"591";"MA.07";"MA";"Africa";"Lower-middle";414;0.547368347644806;0.578947305679321;-0.157894730567932;-0.0315789431333542;-0.157894730567932;-0.0315789431333542;-0.231578931212425;-0.199999988079071;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"592";"MA.09";"MA";"Africa";"Lower-middle";116.4;0.284609913825989;0.480780720710754;-0.120881877839565;-0.139514654874802;-0.120881877839565;-0.139514654874802;-0.0210526306182146;-0.0804431214928627;0.0282051261834571;0.0314813055457118;0.0306042885274653;0.0314813055457118;0.0263157852468733;0.0270443840755703;0.0282051261834571;0.0282051261834571
"593";"MM.17";"MM";"Asia";NA;20.4;0.371856838464737;NA;NA;NA;NA;NA;0.0383885912597179;NA;0.0327662589638875;NA;NA;NA;0.0277192942465781;NA;NA;NA
"594";"MT.23";"MT";"Europe";NA;210.2;0.403928071260452;NA;NA;NA;NA;NA;-0.494736790657043;NA;0.0312959790095804;NA;NA;NA;0.0263157852468733;NA;NA;NA
"595";"MW.C";"MW";"Africa";NA;55.7;0.415604710578918;NA;NA;NA;NA;NA;-0.364117354154587;NA;0.0327662589638875;NA;NA;NA;0.0264271780814859;NA;NA;NA
"596";"MW.S";"MW";"Africa";NA;133.9;0.196722373366356;NA;NA;NA;NA;NA;-0.08971007168293;NA;0.0335397334910847;NA;NA;NA;0.0264271780814859;NA;NA;NA
"597";"MX.01";"MX";"North America";"Upper-middle";63.8;0.0686018243432045;NA;NA;NA;NA;NA;0.083708792924881;NA;0.0264271780814859;NA;NA;NA;0.0282051261834571;NA;NA;NA
"598";"MX.02";"MX";"North America";"Upper-middle";519.4;-0.0315789431333542;0.168421044945717;0.0736842080950737;0.0210526306182146;0.0736842080950737;0.0210526306182146;-0.610526263713837;-0.378947347402573;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"599";"MX.03";"MX";"North America";"Upper-middle";42.9;0.0686018243432045;0.0795781165361404;0.195107519626617;0.222736969590187;0.195107519626617;0.222736969590187;0.0350763238966465;0.0561951473355293;0.0264271780814859;0.0309882450340823;0.0266347675802394;0.0309882450340823;0.0293233045963022;0.0306042885274653;0.0294506078327072;0.0294506078327072
"600";"MX.04";"MX";"North America";"Upper-middle";180.5;0.121372453868389;-0.08971007168293;0;0.0791559442877769;0;0.0791559442877769;-0.515789449214935;-0.121372453868389;0.0264271780814859;0.0265391533257835;0.0264271780814859;0.0265391533257835;0.0263157852468733;0.0264271780814859;0.0264271780814859;0.0264271780814859
"601";"MX.05";"MX";"North America";"Upper-middle";73.6;0.0106965638697147;NA;NA;NA;NA;NA;0.338778376579285;NA;0.0269260093453922;NA;NA;NA;0.0312959790095804;NA;NA;NA
"602";"MX.06";"MX";"North America";"Upper-middle";180.6;-0.147368416190147;0.578947305679321;0.237924754619598;-0.0105263153091073;0.237924754619598;-0.0105263153091073;-0.105263151228428;0.248739510774612;0.0263157852468733;0.0272904481217912;0.0263157852468733;0.0272904481217912;0.0263157852468733;0.0272904481217912;0.0263157852468733;0.0263157852468733
"603";"MX.07";"MX";"North America";"Upper-middle";158.2;0.08971007168293;0.0526315756142139;-0.117192313075066;0.0107540870085359;-0.117192313075066;0.0107540870085359;0.0268143732100725;0.0613864473998547;0.0264271780814859;0.0282051261834571;0.0263157852468733;0.0282051261834571;0.0270443840755703;0.0282051261834571;0.0271596331552142;0.0271596331552142
"604";"MX.08";"MX";"North America";"Upper-middle";106.6;-0.263157874345779;0.0212778002023697;0.083141103386879;0.221052616834641;0.083141103386879;0.221052616834641;-0.473684161901474;-0.0274204220622778;0.0263157852468733;0.0281821055467232;0.0267496683807168;0.0281821055467232;0.0263157852468733;0.0277192942465781;0.0263157852468733;0.0263157852468733
"605";"MX.09";"MX";"North America";"Upper-middle";10370.8;0.736842036247253;0.673684179782867;-0.389473646879196;-0.599999964237213;-0.389473646879196;-0.599999964237213;-0.757894694805145;-0.442105233669281;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"606";"MX.10";"MX";"North America";"Upper-middle";75.9;-0.433868497610092;0.400338172912598;0.151947438716888;0.376621782779694;0.151947438716888;0.376621782779694;0.00624390551820397;0.153117522597313;0.026539752024359;0.0345997995453134;0.0277192942465781;0.0345997995453134;0.0306042885274653;0.0327662589638875;0.0308738725652868;0.0308738725652868
"607";"MX.11";"MX";"North America";"Upper-middle";466.1;0.399999976158142;0.231578931212425;-0.0631578862667084;-0.294736832380295;-0.0631578862667084;-0.294736832380295;-0.410526275634766;-0.326315760612488;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"608";"MX.13";"MX";"North America";"Upper-middle";167.4;-0.48421049118042;0.310200333595276;0.192808717489243;0.0474935695528984;0.192808717489243;0.0474935695528984;-0.416887998580933;-0.0613864473998547;0.0263157852468733;0.0288701128642812;0.0269260093453922;0.0288701128642812;0.0264271780814859;0.0282051261834571;0.0264271780814859;0.0264271780814859
"609";"MX.14";"MX";"North America";"Upper-middle";591.2;-0.399999976158142;-0.263157874345779;0.315789461135864;0.399999976158142;0.315789461135864;0.399999976158142;-0.663157820701599;-0.442105233669281;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"610";"MX.15";"MX";"North America";"Upper-middle";959.5;-0.0736842080950737;0.105263151228428;0.221052616834641;-0.0105263153091073;0.221052616834641;-0.0105263153091073;-0.431578904390335;-0.46315786242485;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"611";"MX.16";"MX";"North America";"Upper-middle";282.4;-0.258576095104218;0.226913720369339;-0.126984119415283;0.248021960258484;-0.126984119415283;0.248021960258484;-0.821052551269531;-0.511875152587891;0.0264271780814859;0.0265391533257835;0.0264271780814859;0.0265391533257835;0.0263157852468733;0.0264271780814859;0.0264271780814859;0.0264271780814859
"612";"MX.17";"MX";"North America";"Upper-middle";372.1;-0.0842105224728584;0.178947359323502;0.136842086911201;0.178947359323502;0.136842086911201;0.178947359323502;-0.526315748691559;-0.178947359323502;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"613";"MX.18";"MX";"North America";"Upper-middle";54.6;-0.0892999544739723;NA;NA;NA;NA;NA;0.369212418794632;NA;0.0286490652614826;NA;NA;NA;0.0328695315943667;NA;NA;NA
"614";"MX.19";"MX";"North America";"Upper-middle";707.3;0.115789465606213;0;-0.0315789431333542;-0.0526315756142139;-0.0315789431333542;-0.0526315756142139;-0.536842048168182;-0.58947366476059;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"615";"MX.20";"MX";"North America";"Upper-middle";56.4;-0.18768410384655;0.32646432518959;0.132582515478134;-0.16734191775322;0.132582515478134;-0.16734191775322;-0.0770085677504539;0.478789895772934;0.028070180226602;0.0370331835936028;0.0292153990185546;0.0370331835936028;0.0309145385043737;0.0353313844842704;0.0310619887941884;0.0310619887941884
"616";"MX.21";"MX";"North America";"Upper-middle";594.5;-0.115789465606213;0.315789461135864;-0.221052616834641;0.126315772533417;-0.221052616834641;0.126315772533417;-0.610526263713837;-0.48421049118042;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"617";"MX.22";"MX";"North America";"Upper-middle";206.6;-0.378947347402573;-0.442105233669281;0.128358766436577;0.24210524559021;0.128358766436577;0.24210524559021;-0.294736832380295;-0.0213931277394295;0.0263157852468733;0.0269260093453922;0.0263157852468733;0.0269260093453922;0.0263157852468733;0.0269260093453922;0.0263157852468733;0.0263157852468733
"618";"MX.23";"MX";"North America";"Upper-middle";21.4;-0.0215103514492512;NA;NA;NA;NA;NA;0.388563930988312;NA;0.0271640630671236;NA;NA;NA;0.0307933996026356;NA;NA;NA
"619";"MX.24";"MX";"North America";"Upper-middle";460.4;-0.168421044945717;0.0526315756142139;-0.284210503101349;0.178947359323502;-0.284210503101349;0.178947359323502;-0.505263090133667;-0.263157874345779;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"620";"MX.25";"MX";"North America";"Upper-middle";122;-0.179896697402;0.0526315756142139;0.0947870388627052;-0.118286401033401;0.0947870388627052;-0.118286401033401;-0.0748759433627129;0.153117522597313;0.026539752024359;0.0327662589638875;0.0263157852468733;0.0327662589638875;0.0269260093453922;0.0327662589638875;0.0271564632042483;0.0271564632042483
"621";"MX.26";"MX";"North America";"Upper-middle";411.9;-0.263157874345779;-0.199999988079071;0.273684173822403;0.263157874345779;0.273684173822403;0.263157874345779;-0.557894706726074;-0.210526302456856;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"622";"MX.27";"MX";"North America";"Upper-middle";78.7;-0.199999988079071;0.444590598344803;0.588006436824799;0.0350763238966465;0.588006436824799;0.0350763238966465;0.140305295586586;0.149508997797966;0.0263157852468733;0.0367979343203769;0.0287416050417601;0.0367979343203769;0.0293233045963022;0.0335397334910847;0.0293233045963022;0.0293233045963022
"623";"MX.28";"MX";"North America";"Upper-middle";107;0.0962690711021423;0.459952235221863;-0.0054948371835053;0.299728631973267;-0.0054948371835053;0.299728631973267;-0.402215600013733;-0.183850944042206;0.0269641493335564;0.027928919949567;0.0269260093453922;0.027928919949567;0.0270443840755703;0.0272904481217912;0.0277151884185623;0.0277151884185623
"624";"MX.29";"MX";"North America";"Upper-middle";49.3;0.0957501009106636;NA;NA;NA;NA;NA;-0.0542227700352669;NA;0.0267496683807168;NA;NA;NA;0.0299455510612892;NA;NA;NA
"625";"MX.30";"MX";"North America";"Upper-middle";490.1;0.105263151228428;0.178947359323502;-0.0947368368506432;-0.0842105224728584;-0.0947368368506432;-0.0842105224728584;-0.431578904390335;-0.410526275634766;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"626";"MX.31";"MX";"North America";"Upper-middle";220.7;-0.147368416190147;-0.0105263153091073;-0.231578931212425;0.252631545066833;-0.231578931212425;0.252631545066833;-0.347368389368057;-0.294736832380295;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733;0.0263157852468733
"627";"MX.32";"MX";"North America";"Upper-middle";96.6;0.248021960258484;0.270369023084641;-0.00585606973618269;-0.0477455258369446;-0.00585606973618269;-0.0477455258369446;-0.370375543832779;-0.0455990359187126;0.0264271780814859;0.0298285712902499;0.0272904481217912;0.0298285712902499;0.026539752024359;0.0287416050417601;0.0266523254440892;0.0266523254440892
