"region_iso";"country";"continent";"income";"number_of_scholars";"internal_continent_in";"internal_continent_in_transformed";"internal_continent_out";"internal_continent_out_transformed";"internal_income_in";"internal_income_in_transformed";"internal_income_out";"internal_income_out_transformed";"international_continent_in";"international_continent_in_transformed";"international_continent_out";"international_continent_out_transformed";"international_income_in";"international_income_in_transformed";"international_income_out";"international_income_out_transformed";"SE_internal_continent_in";"SE_internal_continent_out";"SE_internal_income_in";"SE_internal_income_out";"SE_international_continent_in";"SE_international_continent_out";"SE_international_income_in";"SE_international_income_out"
"476";"IT.11";"IT";"Europe";"High";289.6;-0.0440746291780183;-4.31174565493829;-0.0345814962974692;-3.39903897280996;-0.0440746291780183;-4.31174565493829;-0.0345814962974692;-3.39903897280996;-0.0508189202266348;-4.9549237640575;-0.0341687370965262;-3.35915780723324;-0.0508189202266348;-4.9549237640575;-0.0341687370965262;-3.35915780723324;9.33331944246929e-05;0.000113251713623192;9.33331944246929e-05;0.000113251713623192;0.000379500667172289;0.000533047056974982;0.000379500667172289;0.000533047056974982
"477";"IT.12";"IT";"Europe";"High";2088.8;-0.0447129615139786;-4.37280707104676;-0.00969657644701294;-0.96497162331407;-0.0447129615139786;-4.37280707104676;-0.00969657644701294;-0.96497162331407;-0.0108041853076372;-1.07460297272131;0.018183219605763;1.83495408995464;-0.0108041853076372;-1.07460297272131;0.018183219605763;1.83495408995464;4.09562692441212e-05;0.000105949206720592;4.09562692441212e-05;0.000105949206720592;7.401621312606e-05;6.20211857500514e-05;7.401621312606e-05;6.20211857500514e-05
"478";"IT.13";"IT";"Europe";"High";3108.1;-0.0359016973358703;-3.52648751450888;-0.0310753233133859;-3.05974482862449;-0.0359016973358703;-3.52648751450888;-0.0310753233133859;-3.05974482862449;-0.0388985616695256;-3.81517275191177;-0.004454750217898;-0.444484253568911;-0.0388985616695256;-3.81517275191177;-0.004454750217898;-0.444484253568911;5.36631333264487e-05;5.42179981880258e-05;5.36631333264487e-05;5.42179981880258e-05;9.73642113297007e-05;5.8244614725028e-05;9.73642113297007e-05;5.8244614725028e-05
"479";"IT.14";"IT";"Europe";"High";1796.2;-0.0371140898112409;-3.64338040077264;-0.0373706434388694;-3.66809787026303;-0.0371140898112409;-3.64338040077264;-0.0373706434388694;-3.66809787026303;-0.0213502400192913;-2.11239370471419;-0.00520021436098379;-0.518671665341019;-0.0213502400192913;-2.11239370471419;-0.00520021436098379;-0.518671665341019;7.28991698717519e-05;8.643123529562e-05;7.28991698717519e-05;8.643123529562e-05;5.707431564073e-05;4.36931364311733e-05;5.707431564073e-05;4.36931364311733e-05
"480";"IT.15";"IT";"Europe";"High";4472.6;-0.0484083956962848;-4.72553891847569;-0.0183141998577511;-1.8147514023202;-0.0484083956962848;-4.72553891847569;-0.0183141998577511;-1.8147514023202;-0.0586544491048692;-5.69674213863394;0.000871635494368726;0.087201547898097;-0.0586544491048692;-5.69674213863394;0.000871635494368726;0.087201547898097;2.97754399914867e-05;2.93270930630635e-05;2.97754399914867e-05;2.93270930630635e-05;8.01048614511306e-05;3.29184840325518e-05;8.01048614511306e-05;3.29184840325518e-05
"481";"IT.16";"IT";"Europe";"High";7720.9;-0.0178545457888598;-1.76960977932663;-0.0115994004758927;-1.15323867866614;-0.0178545457888598;-1.76960977932663;-0.0115994004758927;-1.15323867866614;-0.00910615383658732;-0.906481838189643;0.0172423457089815;1.73918530011361;-0.00910615383658732;-0.906481838189643;0.0172423457089815;1.73918530011361;1.83052732901147e-05;2.3976754872111e-05;1.83052732901147e-05;2.3976754872111e-05;3.94909377963913e-05;2.89212104152695e-05;3.94909377963913e-05;2.89212104152695e-05
"482";"IT.17";"IT";"Europe";"High";978.9;-0.0459569119648237;-4.49168860410556;-0.0465350460925484;-4.54688926017579;-0.0459569119648237;-4.49168860410556;-0.0465350460925484;-4.54688926017579;-0.0176214775378793;-1.74671272590031;0.0363178004387867;3.69853485289824;-0.0176214775378793;-1.74671272590031;0.0363178004387867;3.69853485289824;0.000113155715437391;0.000138753755893404;0.000113155715437391;0.000138753755893404;7.40192822006623e-05;8.32143969902069e-05;7.40192822006623e-05;8.32143969902069e-05
"483";"IT.18";"IT";"Europe";"High";1458.2;-0.0364207457315978;-3.57654894311864;-0.0349091772213818;-3.43068807928277;-0.0364207457315978;-3.57654894311864;-0.0349091772213818;-3.43068807928277;-0.0596374926050393;-5.78940079211399;-0.00295537567844161;-0.295101285472721;-0.0596374926050393;-5.78940079211399;-0.00295537567844161;-0.295101285472721;8.61369933826045e-05;6.13484746444556e-05;8.61369933826045e-05;6.13484746444556e-05;0.000112706089072652;5.45293888932207e-05;0.000112706089072652;5.45293888932207e-05
"484";"IT.20";"IT";"Europe";"High";5290.1;-0.0281170837372351;-2.77254773979999;-0.043713940585265;-4.27722576804508;-0.0281170837372351;-2.77254773979999;-0.043713940585265;-4.27722576804508;-0.0115483884476275;-1.14819617627064;0.0142779825631784;1.43803998129313;-0.0115483884476275;-1.14819617627064;0.0142779825631784;1.43803998129313;2.16561397689487e-05;1.98414337748634e-05;2.16561397689487e-05;1.98414337748634e-05;4.77736841129499e-05;1.2310688092105e-05;4.77736841129499e-05;1.2310688092105e-05
"485";"JO.02";"JO";"Asia";"Upper-middle";118.4;-0.0890400087123853;-8.51910274867925;-0.00894502890187712;-0.890514115181007;-0.0890400087123853;-8.51910274867925;-0.00894502890187712;-0.890514115181007;-0.0955738298217749;-9.11487411498532;0.0512488429461089;5.25847889963253;-0.0955738298217749;-9.11487411498532;0.0512488429461089;5.25847889963253;0.00139304569918837;0.00126689766907649;0.00139304569918837;0.00126689766907649;0.00118314842599006;0.00136177316158519;0.00118314842599006;0.00136177316158519
"486";"JO.09";"JO";"Asia";"Upper-middle";72.3;0.0224800661151675;2.27346468865826;0.0530831279253921;5.45173013115148;0.0224800661151675;2.27346468865826;0.0530831279253921;5.45173013115148;-0.0180546638055386;-1.78926548339933;-0.00241635052985342;-0.24134335049032;-0.0180546638055386;-1.78926548339933;-0.00241635052985342;-0.24134335049032;0.00253836659024286;0.00196959491970361;0.00253836659024286;0.00196959491970361;0.000501519074217063;0.000985857018348048;0.000501519074217063;0.000985857018348048
"487";"JO.12";"JO";"Asia";"Upper-middle";34.2;-0.489281434745966;-38.6933235576591;NA;NA;-0.489281434745966;-38.6933235576591;NA;NA;0.0225810752692329;2.28379576656772;NA;NA;0.0225810752692329;2.28379576656772;NA;NA;0.0615377428646466;NA;0.0615377428646466;NA;0.00643483198447481;NA;0.00643483198447481;NA
"488";"JO.15";"JO";"Asia";"Upper-middle";41.4;0.0108424431336411;1.09014354343031;0.138824682240389;14.8922655799767;0.0108424431336411;1.09014354343031;0.138824682240389;14.8922655799767;-0.0774733841414703;-7.45483442408112;-0.134423459731086;-12.5780210666367;-0.0774733841414703;-7.45483442408112;-0.134423459731086;-12.5780210666367;0.00211513849926433;0.00499365595837876;0.00211513849926433;0.00499365595837876;0.00159806796460274;0.0034713169922447;0.00159806796460274;0.0034713169922447
"489";"JO.16";"JO";"Asia";"Upper-middle";707.4;0.0390244674466718;3.97959244902524;0.00439817514063663;0.440786130820148;0.0390244674466718;3.97959244902524;0.00439817514063663;0.440786130820148;-0.0333276279123793;-3.2778381127245;-0.0192902502994944;-1.91053840350974;-0.0333276279123793;-3.2778381127245;-0.0192902502994944;-1.91053840350974;0.000409223604953232;0.000594831734790596;0.000409223604953232;0.000594831734790596;9.83751113104502e-05;8.37855716885896e-05;9.83751113104502e-05;8.37855716885896e-05
"490";"JO.17";"JO";"Asia";"Upper-middle";164.5;-0.0972502852373762;-9.26711133136466;0.00801937001201146;0.805161128698439;-0.0972502852373762;-9.26711133136466;0.00801937001201146;0.805161128698439;-0.0835790084522844;-8.01815896287329;0.0198057871023619;2.00032230073979;-0.0835790084522844;-8.01815896287329;0.0198057871023619;2.00032230073979;0.00120624958688628;0.00103499951098669;0.00120624958688628;0.00103499951098669;0.000258755014964912;0.000559690152514858;0.000258755014964912;0.000559690152514858
"491";"JO.18";"JO";"Asia";"Upper-middle";153.8;0.0468960031564846;4.80130133667955;0.0216750789194591;2.19116898706018;0.0468960031564846;4.80130133667955;0.0216750789194591;2.19116898706018;0.0148835198891225;1.49948310194641;-0.0251400907022526;-2.48267102521783;0.0148835198891225;1.49948310194641;-0.0251400907022526;-2.48267102521783;0.00140473111526562;0.00100656004155769;0.00140473111526562;0.00100656004155769;0.000146499855944176;0.000252182780794557;0.000146499855944176;0.000252182780794557
"492";"JO.19";"JO";"Asia";"Upper-middle";38.6;-0.0689401067921339;-6.66174183188948;0.134061071919493;14.3462650971222;-0.0689401067921339;-6.66174183188948;0.134061071919493;14.3462650971222;-0.163745096030516;-15.104160283306;0.12788409577993;13.6421279041526;-0.163745096030516;-15.104160283306;0.12788409577993;13.6421279041526;0.0131144475647581;0.00730502918075029;0.0131144475647581;0.00730502918075029;0.00695379468495141;0.0043926057026201;0.00695379468495141;0.0043926057026201
"493";"JP.01";"JP";"Asia";"High";9087.5;-0.00668384037415598;-0.666155319537542;-0.0176817646822026;-1.75263595746129;-0.00668384037415598;-0.666155319537542;-0.0176817646822026;-1.75263595746129;-0.0138070928281013;-1.37122120995671;-0.00627290659841848;-0.625327299452805;-0.0138070928281013;-1.37122120995671;-0.00627290659841848;-0.625327299452805;1.67952428733028e-05;1.81162553031827e-05;1.67952428733028e-05;1.81162553031827e-05;2.30073611839036e-05;4.07548622151795e-05;2.30073611839036e-05;4.07548622151795e-05
"494";"JP.02";"JP";"Asia";"High";1046.7;-0.023584838015177;-2.33088893813832;-0.019477632026394;-1.92891685426765;-0.023584838015177;-2.33088893813832;-0.019477632026394;-1.92891685426765;0.00933563834719418;0.937935134254819;-0.00389717217764483;-0.388958805755979;0.00933563834719418;0.937935134254819;-0.00389717217764483;-0.388958805755979;4.44360369256282e-05;6.5635966398274e-05;4.44360369256282e-05;6.5635966398274e-05;0.000103414933563933;0.000223918351322634;0.000103414933563933;0.000223918351322634
"495";"JP.03";"JP";"Asia";"High";850;-0.00965165103064755;-0.960522333487135;-0.001288216108293;-0.128738671410666;-0.00965165103064755;-0.960522333487135;-0.001288216108293;-0.128738671410666;-0.0562907613011845;-5.47357503340014;-0.0535596015795925;-5.21505540039733;-0.0562907613011845;-5.47357503340014;-0.0535596015795925;-5.21505540039733;4.356191105816e-05;8.88321419058402e-05;4.356191105816e-05;8.88321419058402e-05;0.00039185479185062;0.000245709414027086;0.00039185479185062;0.000245709414027086
"496";"JP.04";"JP";"Asia";"High";3681.3;0.00571335606549492;0.57297084116863;-0.0164639830780739;-1.63291924526616;0.00571335606549492;0.57297084116863;-0.0164639830780739;-1.63291924526616;-0.0188976297152856;-1.87201890051293;-0.00834390351074527;-0.830918976432637;-0.0188976297152856;-1.87201890051293;-0.00834390351074527;-0.830918976432637;5.41009116416789e-05;7.08572439217702e-05;5.41009116416789e-05;7.08572439217702e-05;8.46344830488716e-05;9.41539747425002e-05;8.46344830488716e-05;9.41539747425002e-05
"497";"JP.05";"JP";"Asia";"High";1180.6;-0.00588037895394567;-0.586312336532591;-0.00363724516383899;-0.363063840021505;-0.00588037895394567;-0.586312336532591;-0.00363724516383899;-0.363063840021505;-0.0212382796099465;-2.1014335547036;0.00602456192539742;0.604274609747679;-0.0212382796099465;-2.1014335547036;0.00602456192539742;0.604274609747679;0.000115282677172511;2.20118748235656e-05;0.000115282677172511;2.20118748235656e-05;0.000157475878051153;0.000191437968936104;0.000157475878051153;0.000191437968936104
"498";"JP.06";"JP";"Asia";"High";196.7;-0.00992179376448884;-0.987273515260811;-0.00974228697612637;-0.969498463399021;-0.00992179376448884;-0.987273515260811;-0.00974228697612637;-0.969498463399021;-0.0435935085838226;-4.26569698855764;-0.0219181996599402;-2.1679741291966;-0.0435935085838226;-4.26569698855764;-0.0219181996599402;-2.1679741291966;0.000123397734010999;0.000112034330862025;0.000123397734010999;0.000112034330862025;0.0015824270227119;0.00426595237239354;0.0015824270227119;0.00426595237239354
"499";"JP.07";"JP";"Asia";"High";7674.4;-0.000693060159857776;-0.0692820049138732;-0.00935363668595973;-0.931002750040943;-0.000693060159857776;-0.0692820049138732;-0.00935363668595973;-0.931002750040943;-0.00528409919213904;-0.527016289772875;-0.00255406669391415;-0.255080784060902;-0.00528409919213904;-0.527016289772875;-0.00255406669391415;-0.255080784060902;2.04045102699189e-05;2.46195669683301e-05;2.04045102699189e-05;2.46195669683301e-05;2.15688956779712e-05;1.92372849662512e-05;2.15688956779712e-05;1.92372849662512e-05
"500";"JP.08";"JP";"Asia";"High";737.8;0.0019409124069955;0.194279719668788;-0.00779744511254286;-0.776712389791956;0.0019409124069955;0.194279719668788;-0.00779744511254286;-0.776712389791956;-0.0799111863925112;-7.68016646796972;-0.0865470574269771;-8.29076082389721;-0.0799111863925112;-7.68016646796972;-0.0865470574269771;-8.29076082389721;4.00947337268314e-05;8.88052071296195e-05;4.00947337268314e-05;8.88052071296195e-05;0.000383371893802796;0.000248824115130102;0.000383371893802796;0.000248824115130102
"501";"JP.09";"JP";"Asia";"High";1840.1;-0.0192682028700538;-1.90837575918604;-0.0143334394566187;-1.42312047544774;-0.0192682028700538;-1.90837575918604;-0.0143334394566187;-1.42312047544774;0.00527005273548354;0.528396389017116;-0.0066676335194237;-0.664545417301121;0.00527005273548354;0.528396389017116;-0.0066676335194237;-0.664545417301121;4.00073337175487e-05;5.48168788960112e-05;4.00073337175487e-05;5.48168788960112e-05;0.000105591136829086;8.84745162121795e-05;0.000105591136829086;8.84745162121795e-05
"502";"JP.10";"JP";"Asia";"High";1378.4;-0.000203510503469002;-0.0203489796611223;-0.00297699314472346;-0.297256629462195;-0.000203510503469002;-0.0203489796611223;-0.00297699314472346;-0.297256629462195;-0.0295177292099796;-2.90863360436181;-0.0297276821178032;-2.92901607930632;-0.0295177292099796;-2.90863360436181;-0.0297276821178032;-2.92901607930632;6.46655332041826e-05;7.11071123607352e-05;6.46655332041826e-05;7.11071123607352e-05;0.000178105025202931;9.24504739455642e-05;0.000178105025202931;9.24504739455642e-05
"503";"JP.11";"JP";"Asia";"High";2925.2;-0.0223478732509991;-2.21000093752167;-0.0179697711786761;-1.7809277622596;-0.0223478732509991;-2.21000093752167;-0.0179697711786761;-1.7809277622596;-0.0372108416386234;-3.65270262882069;-0.0160035009885495;-1.58761253571624;-0.0372108416386234;-3.65270262882069;-0.0160035009885495;-1.58761253571624;2.88721282587122e-05;1.55422887001732e-05;2.88721282587122e-05;1.55422887001732e-05;9.16008893434682e-05;6.83683775633625e-05;9.16008893434682e-05;6.83683775633625e-05
"504";"JP.12";"JP";"Asia";"High";6474.1;-0.00892517428545373;-0.888546314819938;-0.00942088940248129;-0.937665185193126;-0.00892517428545373;-0.888546314819938;-0.00942088940248129;-0.937665185193126;-0.00215198289098947;-0.214966903589775;-0.00194104501808567;-0.193916240847825;-0.00215198289098947;-0.214966903589775;-0.00194104501808567;-0.193916240847825;2.74435250758794e-05;2.29383641752677e-05;2.74435250758794e-05;2.29383641752677e-05;2.3188932096412e-05;2.65218115378193e-05;2.3188932096412e-05;2.65218115378193e-05
"505";"JP.13";"JP";"Asia";"High";3913.9;-0.0129842856303707;-1.29003534528829;-0.000661458448940742;-0.0661239733527275;-0.0129842856303707;-1.29003534528829;-0.000661458448940742;-0.0661239733527275;-0.0249974022595809;-2.46875543663969;-0.0113324013011948;-1.12684315133659;-0.0249974022595809;-2.46875543663969;-0.0113324013011948;-1.12684315133659;4.78601895538783e-05;2.80120562633629e-05;4.78601895538783e-05;2.80120562633629e-05;0.000103173584299979;7.63110854087624e-05;0.000103173584299979;7.63110854087624e-05
"506";"JP.14";"JP";"Asia";"High";9155.9;-0.0363971458313139;-3.57427333243668;-0.00202855296938047;-0.202649684635881;-0.0363971458313139;-3.57427333243668;-0.00202855296938047;-0.202649684635881;-0.0272606050174764;-2.68923882489903;0.00242346783775472;0.242640680962336;-0.0272606050174764;-2.68923882489903;0.00242346783775472;0.242640680962336;2.30876561263473e-05;1.75582585296293e-05;2.30876561263473e-05;1.75582585296293e-05;3.8283885953424e-05;3.58838449992497e-05;3.8283885953424e-05;3.58838449992497e-05
"507";"JP.15";"JP";"Asia";"High";2478.8;-0.00921323825396191;-0.917092641711603;-0.0118658198638675;-1.1795698645957;-0.00921323825396191;-0.917092641711603;-0.0118658198638675;-1.1795698645957;0.0240532180410794;2.43448300653391;0.0162353055027413;1.63678142103225;0.0240532180410794;2.43448300653391;0.0162353055027413;1.63678142103225;2.40176082452436e-05;5.40416412372244e-05;2.40176082452436e-05;5.40416412372244e-05;5.41974257412364e-05;6.7430423032056e-05;5.41974257412364e-05;6.7430423032056e-05
"508";"JP.16";"JP";"Asia";"High";930;-0.015999247213689;-1.58719391068612;-0.0019981025571881;-0.19961076791517;-0.015999247213689;-1.58719391068612;-0.0019981025571881;-0.19961076791517;-0.0293676301586736;-2.89405918860021;0.010395395151064;1.04496149872424;-0.0293676301586736;-2.89405918860021;0.010395395151064;1.04496149872424;8.28069516219494e-05;9.48303796245316e-05;8.28069516219494e-05;9.48303796245316e-05;0.000228084888930256;0.000247947536381342;0.000228084888930256;0.000247947536381342
"509";"JP.17";"JP";"Asia";"High";699;-0.019268800156194;-1.90843434793617;-0.00917448185737397;-0.913252470843828;-0.019268800156194;-1.90843434793617;-0.00917448185737397;-0.913252470843828;-0.0303586297421789;-2.99024346833788;-0.0178405396300999;-1.76823393925106;-0.0303586297421789;-2.99024346833788;-0.0178405396300999;-1.76823393925106;2.74348110755864e-05;0.000105175918904102;2.74348110755864e-05;0.000105175918904102;0.000261439792879775;0.000215256605224995;0.000261439792879775;0.000215256605224995
"510";"JP.18";"JP";"Asia";"High";1189.6;0.00835402212933301;0.838901434624617;-0.0105244234807107;-1.0469235512773;0.00835402212933301;0.838901434624617;-0.0105244234807107;-1.0469235512773;-0.00990594969986029;-0.985704738795468;-0.00684690166462279;-0.682351503916923;-0.00990594969986029;-0.985704738795468;-0.00684690166462279;-0.682351503916923;2.18149991130148e-05;6.17446690123381e-05;2.18149991130148e-05;6.17446690123381e-05;0.000132665363262978;0.000123219078220928;0.000132665363262978;0.000123219078220928
"511";"JP.19";"JP";"Asia";"High";4674.8;-0.0145245951937686;-1.44196221060893;-0.0111191616765138;-1.1057572283819;-0.0145245951937686;-1.44196221060893;-0.0111191616765138;-1.1057572283819;-0.0153702349922155;-1.52527157999671;-0.0210620519979302;-2.0841796038525;-0.0153702349922155;-1.52527157999671;-0.0210620519979302;-2.0841796038525;3.67428379308834e-05;2.07273465336632e-05;3.67428379308834e-05;2.07273465336632e-05;5.18099917058118e-05;3.84402673201883e-05;5.18099917058118e-05;3.84402673201883e-05
"512";"JP.20";"JP";"Asia";"High";525.6;-0.0335807731159936;-3.30231976525227;-0.0131100854329001;-1.30245225831055;-0.0335807731159936;-3.30231976525227;-0.0131100854329001;-1.30245225831055;-0.0266684569843755;-2.63159938521345;-0.00811248254738344;-0.807966516428693;-0.0266684569843755;-2.63159938521345;-0.00811248254738344;-0.807966516428693;0.000110838196896485;0.000184659106574398;0.000110838196896485;0.000184659106574398;0.000285592957888704;0.000397645798531388;0.000285592957888704;0.000397645798531388
"513";"JP.21";"JP";"Asia";"High";1573.7;-0.0330869950769007;-3.25456078412347;-0.0247309518278976;-2.44276473195969;-0.0330869950769007;-3.25456078412347;-0.0247309518278976;-2.44276473195969;-0.0325413383749003;-3.20175658165404;-0.0180796698390411;-1.79172131361154;-0.0325413383749003;-3.20175658165404;-0.0180796698390411;-1.79172131361154;4.6221880891663e-05;7.58677348842236e-05;4.6221880891663e-05;7.58677348842236e-05;9.90664680688112e-05;0.000111353770484529;9.90664680688112e-05;0.000111353770484529
"514";"JP.22";"JP";"Asia";"High";8445.8;-0.00236117793373277;-0.235839254581216;-0.00706392517308693;-0.703903429724084;-0.00236117793373277;-0.235839254581216;-0.00706392517308693;-0.703903429724084;0.00623404812433668;0.625352024469383;-0.00358861613841527;-0.358218475108107;0.00623404812433668;0.625352024469383;-0.00358861613841527;-0.358218475108107;2.55147045039625e-05;1.47387381462039e-05;2.55147045039625e-05;1.47387381462039e-05;2.3716984915879e-05;3.12897207960142e-05;2.3716984915879e-05;3.12897207960142e-05
"515";"JP.23";"JP";"Asia";"High";1010.1;-0.00393662939247385;-0.39288910246793;-0.00559592781681974;-0.558029977746977;-0.00393662939247385;-0.39288910246793;-0.00559592781681974;-0.558029977746977;-0.0401555481625268;-3.93599982568535;-0.0346121789835339;-3.40200290429978;-0.0401555481625268;-3.93599982568535;-0.0346121789835339;-3.40200290429978;8.68035038805567e-05;9.0001063255422e-05;8.68035038805567e-05;9.0001063255422e-05;0.000330973935446184;0.000202883571990336;0.000330973935446184;0.000202883571990336
"516";"JP.24";"JP";"Asia";"High";5643;0.00352088791224372;0.352709351903369;-0.00624930562512018;-0.622981932779509;0.00352088791224372;0.352709351903369;-0.00624930562512018;-0.622981932779509;-0.0122642242589052;-1.21893251663372;0.00156874284902263;0.156997396977232;-0.0122642242589052;-1.21893251663372;0.00156874284902263;0.156997396977232;2.49091083696244e-05;1.321741496326e-05;2.49091083696244e-05;1.321741496326e-05;2.10433236740355e-05;3.16880394112804e-05;2.10433236740355e-05;3.16880394112804e-05
"517";"JP.25";"JP";"Asia";"High";655.6;-0.00432854297522458;-0.431918833526801;-0.012735760269733;-1.26550036706806;-0.00432854297522458;-0.431918833526801;-0.012735760269733;-1.26550036706806;-0.0019782071648692;-0.19762518026587;-0.0100949491452901;-1.00441661736642;-0.0019782071648692;-0.19762518026587;-0.0100949491452901;-1.00441661736642;7.2329324094082e-05;0.00010002767135258;7.2329324094082e-05;0.00010002767135258;0.000246984692283107;0.00019691257028891;0.000246984692283107;0.00019691257028891
"518";"JP.26";"JP";"Asia";"High";1592.9;-0.0176553937352971;-1.7500450472783;-0.00847108408369068;-0.843530554984795;-0.0176553937352971;-1.7500450472783;-0.00847108408369068;-0.843530554984795;-0.0120973426997433;-1.20244640250046;-0.006706813481548;-0.668437300406854;-0.0120973426997433;-1.20244640250046;-0.006706813481548;-0.668437300406854;4.11454468156537e-05;5.33863372503368e-05;4.11454468156537e-05;5.33863372503368e-05;6.22757796072186e-05;0.00012546702361626;6.22757796072186e-05;0.00012546702361626
"519";"JP.27";"JP";"Asia";"High";217.4;-0.00012199374046302;-0.0121986299529198;0.0467033573413863;4.78111374914976;-0.00012199374046302;-0.0121986299529198;0.0467033573413863;4.78111374914976;-0.0628442164204099;-6.09102429415251;-0.0217444264006787;-2.15097206199135;-0.0628442164204099;-6.09102429415251;-0.0217444264006787;-2.15097206199135;0.000163133948739818;0.000171815212555182;0.000163133948739818;0.000171815212555182;0.000780262521423803;0.000478916758139587;0.000780262521423803;0.000478916758139587
"520";"JP.28";"JP";"Asia";"High";1462;-0.014093149918697;-1.39943063652078;-0.00819168201806114;-0.815822161890445;-0.014093149918697;-1.39943063652078;-0.00819168201806114;-0.815822161890445;0.004558434305382;0.45688397719108;-0.0188539186070059;-1.86772952395982;0.004558434305382;0.45688397719108;-0.0188539186070059;-1.86772952395982;3.12809602760971e-05;4.6727140968099e-05;3.12809602760971e-05;4.6727140968099e-05;9.86302776986383e-05;0.000121285464201086;9.86302776986383e-05;0.000121285464201086
"521";"JP.29";"JP";"Asia";"High";1500.3;-0.0132149625527316;-1.31280283007358;-0.00832702399288185;-0.82924503603039;-0.0132149625527316;-1.31280283007358;-0.00832702399288185;-0.82924503603039;-0.00819651392341303;-0.816301409292319;-0.00078754505751477;-0.0787235025299426;-0.00819651392341303;-0.816301409292319;-0.00078754505751477;-0.0787235025299426;4.40160077164816e-05;3.17212989970984e-05;4.40160077164816e-05;3.17212989970984e-05;0.000160086899412312;9.82364396283443e-05;0.000160086899412312;9.82364396283443e-05
"522";"JP.30";"JP";"Asia";"High";583.2;-0.00911756429304722;-0.907612534013202;0.00638463316878444;0.640505838516803;-0.00911756429304722;-0.907612534013202;0.00638463316878444;0.640505838516803;-0.00563067134819484;-0.561484882934304;-0.00765824847496594;-0.76289988048216;-0.00563067134819484;-0.561484882934304;-0.00765824847496594;-0.76289988048216;4.96794457894684e-05;6.34963111650369e-05;4.96794457894684e-05;6.34963111650369e-05;0.000398430794224905;0.000315850495113201;0.000398430794224905;0.000315850495113201
"523";"JP.31";"JP";"Asia";"High";2964.6;-0.0121736266848787;-1.20998278615415;-0.0028384645005721;-0.283443986903675;-0.0121736266848787;-1.20998278615415;-0.0028384645005721;-0.283443986903675;-0.0259706836949066;-2.56363460678023;-0.0107754518323608;-1.07176046143419;-0.0259706836949066;-2.56363460678023;-0.0107754518323608;-1.07176046143419;2.5911671998723e-05;4.40890816149761e-05;2.5911671998723e-05;4.40890816149761e-05;8.6643564333711e-05;0.000105350115661164;8.6643564333711e-05;0.000105350115661164
"524";"JP.32";"JP";"Asia";"High";13431.5;-0.00324613729476573;-0.324087428745246;-0.00649302579002652;-0.64719916477699;-0.00324613729476573;-0.324087428745246;-0.00649302579002652;-0.64719916477699;-0.0177191078348903;-1.75630475527524;-0.0145981562011855;-1.44921197250459;-0.0177191078348903;-1.75630475527524;-0.0145981562011855;-1.44921197250459;1.21389351528418e-05;2.02954209480399e-05;1.21389351528418e-05;2.02954209480399e-05;1.37474289579663e-05;3.50787654555327e-05;1.37474289579663e-05;3.50787654555327e-05
"525";"JP.33";"JP";"Asia";"High";567.6;-0.0258802798253264;-2.55482558413198;-0.000997175855505446;-0.0996678840879395;-0.0258802798253264;-2.55482558413198;-0.000997175855505446;-0.0996678840879395;-0.0461897439679415;-4.51392340697497;-0.0385713352101502;-3.78369338128514;-0.0461897439679415;-4.51392340697497;-0.0385713352101502;-3.78369338128514;0.000189917502687712;0.000115683423629025;0.000189917502687712;0.000115683423629025;0.000382447574989569;0.000255622518214712;0.000382447574989569;0.000255622518214712
"526";"JP.34";"JP";"Asia";"High";3672.5;-0.0186284274814408;-1.84559907281951;-0.0195137289018583;-1.93245685005083;-0.0186284274814408;-1.84559907281951;-0.0195137289018583;-1.93245685005083;-0.00116692119706564;-0.116624060928205;-0.020707092370479;-2.04941727147583;-0.00116692119706564;-0.116624060928205;-0.020707092370479;-2.04941727147583;4.38112729744851e-05;2.91930952995238e-05;4.38112729744851e-05;2.91930952995238e-05;4.01311155229702e-05;4.54625566614117e-05;4.01311155229702e-05;4.54625566614117e-05
"527";"JP.35";"JP";"Asia";"High";659.8;0.000450727804942941;0.0450829397983021;-0.00779579463967589;-0.776548624312834;0.000450727804942941;0.0450829397983021;-0.00779579463967589;-0.776548624312834;-0.0474769032273138;-4.63675012886856;-0.0597703911202859;-5.80192040893154;-0.0474769032273138;-4.63675012886856;-0.0597703911202859;-5.80192040893154;1.65570206421841e-05;0.000116720155678096;1.65570206421841e-05;0.000116720155678096;0.000164400899210044;0.000460305445314063;0.000164400899210044;0.000460305445314063
"528";"JP.36";"JP";"Asia";"High";693.6;-0.013664059994322;-1.35711304729298;-0.00439897261467933;-0.438931130644882;-0.013664059994322;-1.35711304729298;-0.00439897261467933;-0.438931130644882;-0.0145172484582787;-1.44123812811506;-0.00847346695205442;-0.843766831517379;-0.0145172484582787;-1.44123812811506;-0.00847346695205442;-0.843766831517379;3.27157284949442e-05;9.99499464810098e-05;3.27157284949442e-05;9.99499464810098e-05;0.000360173982546318;0.000236245375518334;0.000360173982546318;0.000236245375518334
